,CL,BRN,RB,HO,GAS,NG
2006-06-30 21:30:00,0.6291480524971077,0.9011257295116053,1.220830237742375,0.15476743459330206,0.6490554609165124,-0.973716357245312
2006-07-03 21:30:00,0.6944906725745627,0.9790859686553783,1.2804455790418772,0.15147787810560104,0.6997516206667979,-0.9772957174223885
2006-07-04 21:30:00,0.7259350319603769,0.930547843463702,1.3102324302937607,0.14982457315247058,0.614134383228741,-0.9725339279441887
2006-07-05 21:30:00,0.8624735042673833,1.0492165278423364,1.3812088874580097,0.25281581490527594,0.5880545047577559,-1.0674691657735382
2006-07-06 21:30:00,0.9287038254026398,1.126516631217446,1.3984907546588747,0.30298594623464925,0.5577331767362287,-1.1486421483384184
2006-07-07 21:30:00,0.8373323063348022,1.080732944303092,1.364368701290685,0.1623421361214569,0.6257587607075606,-1.2285426611202575
2006-07-10 21:30:00,0.7376349271055496,0.9821544508257368,1.1313475183257953,-0.050854970972014954,0.4598683496005503,-1.2269013416335297
2006-07-11 21:30:00,0.7408124153807186,0.9935662694658172,1.0428955048983695,-0.0149013756615203,0.47108197309727007,-1.207959001320987
2006-07-12 21:30:00,0.8220885939058018,1.0722246206643085,1.0970034879237691,0.028188063383240446,0.40001542320574995,-1.1294582167700378
2006-07-13 21:30:00,1.0289082597262034,1.288478463749287,1.16650892737252,0.23800348551326295,0.5853353711726654,-0.9376894641157932
2006-07-14 21:30:00,1.1776377695063283,1.4566577852444302,1.2889153614930504,0.334565052081088,0.7049400787258128,-0.7618369679987061
2006-07-17 21:30:00,1.030738309874574,1.3325033770153933,1.279237453551993,0.20142529723667096,0.6775463995805933,-0.8402631513897691
2006-07-18 21:30:00,0.756930634053236,1.1027714257233971,1.1985581760642785,0.024531386924413524,0.6804003055429507,-0.9665145139534925
2006-07-19 21:30:00,0.5285997939480049,0.9476851211595745,1.0749521830119635,-0.12209054929387161,0.29395868620689464,-0.9042358980122739
2006-07-20 21:30:00,0.35566085788058993,0.8465440781944171,1.0652036993735898,-0.29140251528920236,0.15896186232223164,-0.7884303503239355
2006-07-21 21:30:00,0.28139611004611104,0.7945099930769733,1.1850431047590786,-0.3000815651243022,0.10785397598093885,-0.7133497144371036
2006-07-24 21:30:00,0.3076662622420796,0.8482381319716854,1.2432907423426214,-0.2646274290607099,0.03132521679076794,-0.49155627231690013
2006-07-25 21:30:00,0.17731636130251519,0.7277565097812593,1.1994570222621643,-0.32434922377862535,-7.789256005130696e-05,-0.45772971213669245
2006-07-26 21:30:00,0.13283401032353223,0.7421877304760081,1.140901494025554,-0.30072517821388906,0.07706278476463779,-0.2676595532024844
2006-07-27 21:30:00,0.17563544552280705,0.8474939815701188,1.053893785894252,-0.22076406161177195,0.18939649831630473,-0.1323161522893576
2006-07-28 21:30:00,0.05515621259994077,0.7190811340789466,0.9706520936617716,-0.29825299041771364,0.15323162776030147,-0.04967079223307076
2006-07-31 21:30:00,0.12112198502878498,0.8118501356134609,0.9106824598268535,-0.2692022628621881,0.17049056201012794,0.2953131820629163
2006-08-01 21:30:00,0.21304065543360257,0.9196478987951956,1.0056463130970115,-0.10971599102587559,0.3042368223896687,0.24957651964329428
2006-08-02 21:30:00,0.36014084810215213,1.058631057738255,1.1492229932143778,0.13037028983747526,0.4859577363557429,0.2874670848804143
2006-08-03 21:30:00,0.39947919673715193,1.1173921566901206,1.1002451919772451,0.2019792667757417,0.4985805771103656,0.144068928956177
2006-08-04 21:30:00,0.3404694804388971,1.0959007518259565,0.9620122062911843,0.15992089995684852,0.5482827298242807,0.053727976950357095
2006-08-07 21:30:00,0.5389626827876888,1.2592251148725189,0.8920883594111284,0.30837968535179433,0.7121659999446848,-0.09736211281297791
2006-08-08 21:30:00,0.5738890081720716,1.2714269598887902,0.7278658347318074,0.29511840136598333,0.8120152890565506,-0.10409686904344406
2006-08-09 21:30:00,0.5973564819413306,1.2549330132749295,0.4573243674476936,0.2539261566888644,0.8603755719115975,0.03262308706799932
2006-08-10 21:30:00,0.3286063053778657,0.997635187911117,0.020595992241633665,-0.03675775262169621,0.6279891652452012,0.059932493431131426
2006-08-11 21:30:00,0.2395753686822199,0.9236227107887494,-0.0459223290465212,-0.13140411181403783,0.49577924813423796,-0.0076841032959231725
2006-08-14 21:30:00,0.10248852640066627,0.7648673578255865,-0.2469805872489835,-0.2621096837301454,0.2837178080798757,-0.1492215725040312
2006-08-15 21:30:00,-0.020988441372100097,0.6163683800353332,-0.3084664373272311,-0.30003123917457875,0.28983299059154854,-0.23871202596066854
2006-08-16 21:30:00,-0.2099265152649017,0.4407396034216184,-0.42415745645744884,-0.33916413846388577,0.2883067192049822,-0.3132252488181178
2006-08-17 21:30:00,-0.4926456770672959,0.2223773278714026,-0.5965316456602932,-0.516740775352517,0.14157708330687122,-0.37393406564333476
2006-08-18 21:30:00,-0.517577081224152,0.18593828759403178,-0.5986034587891693,-0.5251285749169787,0.09355201941639438,-0.39062214375419285
2006-08-21 21:30:00,-0.38446069123756865,0.2765085917857552,-0.6505502124998143,-0.37960695106734493,0.1859700427301279,-0.4299902975223457
2006-08-22 21:30:00,-0.33683231070424263,0.3124411036558544,-0.6687780162153052,-0.2919975958542869,0.26704676618435513,-0.3224656094774872
2006-08-23 21:30:00,-0.4457892442075003,0.20507042093246614,-0.835889833155069,-0.35239338726468844,0.21334882356817086,-0.3109382852605619
2006-08-24 21:30:00,-0.43529845428567393,0.2208843228451495,-0.9740711611928285,-0.29118639914465144,0.24950975190763244,-0.23898996117923313
2006-08-25 21:30:00,-0.4104775772284704,0.23410066202516147,-0.943358301517325,-0.25649582243137425,0.37028401835883457,-0.1781194564848007
2006-08-28 21:30:00,-0.5829521159744775,0.04554607553361998,-1.0542538005824222,-0.43697180353202414,0.13282215079234344,-0.34851847181337703
2006-08-29 21:30:00,-0.7653694901969347,-0.14235729244839418,-1.1214132186292227,-0.6035430415941092,0.041909281816645216,-0.4182608140673773
2006-08-30 21:30:00,-0.8212243060627739,-0.20318316700890376,-1.1326606139141038,-0.6642771670348699,-0.05804657735504959,-0.6121140972336363
2006-08-31 21:30:00,-0.8199546974556524,-0.20946260499315258,-1.1696178131537587,-0.6355755847124992,-0.037212624057302635,-0.7817711837372567
2006-09-01 21:30:00,-0.9210121751464111,-0.3191649332668966,-1.2177924382585017,-0.752803780735338,-0.07456109857248154,-0.9116277945817494
2006-09-04 21:30:00,-0.9701087910922098,-0.5051682855774073,-1.2358480071076172,-0.8116669146632087,-0.21460289267416757,-0.9690391019621944
2006-09-05 21:30:00,-1.049927042807695,-0.5519308610646428,-1.3799667850567956,-0.9337447079563475,-0.24416870457985002,-0.9351630294135402
2006-09-06 21:30:00,-1.192911108126775,-0.6765670903221673,-1.4759569085154032,-1.0718661981959952,-0.3522371106693428,-0.9247115437391475
2006-09-07 21:30:00,-1.2814995338573287,-0.7706311607556554,-1.5058288085501808,-1.2096661830105648,-0.5135712584892045,-0.9898068319162598
2006-09-08 21:30:00,-1.4210470793088423,-0.9232014312414929,-1.5822529879862715,-1.400009999954328,-0.6522305811994151,-1.0295712322112174
2006-09-11 21:30:00,-1.551235624689975,-1.070876732353185,-1.6519707238772372,-1.600793522220835,-0.8908461157457573,-1.0411589060557378
2006-09-12 21:30:00,-1.7567121049250738,-1.2709828972356776,-1.700951124198734,-1.8148956555870686,-1.055390952699377,-1.067246878869198
2006-09-13 21:30:00,-1.8406033859230224,-1.370409061260426,-1.7283283462407248,-1.9640596128199785,-1.2910393651999525,-1.1097858015613684
2006-09-14 21:30:00,-1.9389921632792766,-1.4764689005124942,-1.726791635597687,-2.0,-1.4485302179676387,-1.2614160770509393
2006-09-15 21:30:00,-1.9595785162845196,-1.5386973133134343,-1.6321861733141134,-2.0,-1.5709281230185284,-1.3116241404318256
2006-09-18 21:30:00,-1.8952426724377986,-1.47441329558818,-1.5999043546518457,-2.0,-1.5048924022774592,-1.338215885542684
2006-09-19 21:30:00,-1.9967481511291407,-1.5720452915494612,-1.6812281867730448,-2.0,-1.370898168544143,-1.316284808595206
2006-09-20 21:30:00,-2.0,-1.7505874886050332,-1.8141780604568924,-2.0,-1.4631755709390637,-1.3177086895900392
2006-09-21 21:30:00,-2.0,-1.7416921525315412,-1.779063284823183,-2.0,-1.5029330778016223,-1.3532634901459162
2006-09-22 21:30:00,-2.0,-1.8066882611092658,-1.7843063659301586,-2.0,-1.554027403085723,-1.4081965994947074
2006-09-25 21:30:00,-2.0,-1.7851159129861884,-1.807344236787791,-2.0,-1.6020147122801813,-1.4721756533822565
2006-09-26 21:30:00,-2.0,-1.8184751082991508,-1.7470208750237362,-2.0,-1.4944482039960159,-1.4727979484617841
2006-09-27 21:30:00,-1.8034407456047226,-1.5527494131841935,-1.6216949284850695,-1.8363708191588954,-1.479694459206049,-1.5047752888527424
2006-09-28 21:30:00,-1.6980894278092378,-1.4149636158883585,-1.5599265058136091,-1.71190409806767,-1.1834002247197613,-1.5906637527576764
2006-09-29 21:30:00,-1.6123495006872546,-1.302774100121158,-1.4687942420463378,-1.6483204914942853,-1.1423425525165782,-1.5306791703496359
2006-10-02 21:30:00,-1.691214956504357,-1.3743510700034525,-1.5014056376012461,-1.725140722866675,-1.120658229088392,-1.486325342811934
2006-10-03 21:30:00,-1.884407358247707,-1.5568193370500685,-1.5893044841355668,-1.8799027088961702,-1.2509647420558512,-1.406517247678335
2006-10-04 21:30:00,-1.917451442918669,-1.586831698655486,-1.5413195468584724,-1.870206347824216,-1.3287388157583706,-1.2617493481670015
2006-10-05 21:30:00,-1.8573046270291105,-1.5267698595514134,-1.486732881259671,-1.8038376698512324,-1.209922637026698,-1.0643301674128247
2006-10-06 21:30:00,-1.8402970763082067,-1.5111909293676926,-1.4819779177808874,-1.7507868546017327,-1.2233684828959799,-0.9200910703599121
2006-10-09 21:30:00,-1.7939098032203418,-1.4351731041944489,-1.4874343792711469,-1.575951760522609,-0.9902507341885716,-0.8438526891427829
2006-10-10 21:30:00,-1.863939244296652,-1.4775211565836215,-1.5405904462684634,-1.607886957190426,-0.9909154058115869,-0.7889770059516843
2006-10-11 21:30:00,-1.9709867236078509,-1.5489851190316277,-1.57419138068994,-1.6506938024714906,-0.9655565007930088,-0.8615580627062688
2006-10-12 21:30:00,-1.9807788745506916,-1.5490365482027,-1.5591642431338175,-1.604403727035415,-0.9551489514369619,-1.015456673685843
2006-10-13 21:30:00,-1.888396625014027,-1.4561941622860735,-1.4654402138669247,-1.4629896538473672,-0.8442286256573361,-1.139120870355869
2006-10-16 21:30:00,-1.6676627412115834,-1.3025163618002256,-1.3812650760784202,-1.2505369809283426,-0.8143487684999892,-0.8367154128424227
2006-10-17 21:30:00,-1.6445607658693038,-1.2832070169178174,-1.36083579051289,-1.2119822537194134,-0.6909580521031458,-0.7313027546586404
2006-10-18 21:30:00,-1.7238290813469366,-1.3690223683416625,-1.3749482151579346,-1.289099558592817,-0.7040027514896614,-0.5440762038660362
2006-10-19 21:30:00,-1.6624408492921372,-1.2723645538829627,-1.2922434333927475,-1.2428843839249768,-0.8287476216977183,-0.34462807927371547
2006-10-20 21:30:00,-1.7192513845161426,-1.319833764819224,-1.2952106729466621,-1.3244928595216001,-0.9021794887563903,-0.21509254623299517
2006-10-23 21:30:00,-1.7861751988640235,-1.3810084376874712,-1.299562804543518,-1.3978114541322009,-1.0007606040141526,-0.2696877286130408
2006-10-24 21:30:00,-1.7452789585177357,-1.3367109100079757,-1.2241278979228327,-1.3325410223274443,-0.9393425096618688,-0.23273891905873922
2006-10-25 21:30:00,-1.456735933676376,-1.0618133889222554,-1.0398692032752685,-1.1370969667893835,-0.7816079645843599,-0.020425260593710703
2006-10-26 21:30:00,-1.4224449173361715,-1.0458318010372287,-1.0424985102169806,-1.1524896857697742,-0.7519619172486537,0.01194409284561484
2006-10-27 21:30:00,-1.3596638303089812,-1.0093831503378923,-1.0112485653401593,-1.1771773801473415,-0.7861790944374611,-0.055334930258263394
2006-10-30 21:30:00,-1.4772397138526183,-1.1440937942410196,-1.1439819028908103,-1.3736919278700195,-0.9199763934322662,-0.2236825977399616
2006-10-31 21:30:00,-1.5161711822825477,-1.1922044381397523,-1.2089702598820296,-1.4799655083535723,-1.0551608366412764,-0.276020825282343
2006-11-01 21:30:00,-1.527355172321332,-1.2119483633440438,-1.2214554653692464,-1.5674643201650729,-1.1411567567670995,-0.24790843826905923
2006-11-02 21:30:00,-1.5905086070638954,-1.2942427726022727,-1.2585234335652864,-1.633478123328785,-1.1554241083689716,-0.20409906441137834
2006-11-03 21:30:00,-1.4704102495790152,-1.20550711671221,-1.142070771278846,-1.5146676029366397,-1.0737452700205754,-0.1623710984294942
2006-11-06 21:30:00,-1.320723902090754,-1.0918753328065474,-1.0470821541459112,-1.3104456247772636,-0.8824650304818336,-0.27052439087329694
2006-11-07 21:30:00,-1.3314096675986005,-1.1320811287692958,-1.0118716127709102,-1.3108286103454854,-0.847751141824801,-0.23979270179984696
2006-11-08 21:30:00,-1.2380204553928755,-1.058622252849352,-0.8848148900330791,-1.204955934356072,-0.7529374987623011,-0.20516289185188227
2006-11-09 21:30:00,-1.0487202419445534,-0.847601500015173,-0.759835367170347,-1.0329930279541568,-0.6467671075710083,-0.14570600582109935
2006-11-10 21:30:00,-1.0822499032516586,-0.8710889353388268,-0.7788961895743491,-1.0741733437911196,-0.6493743719778676,-0.1724270689378369
2006-11-13 21:30:00,-1.1858833603331798,-0.9453399452957661,-0.8294677014933306,-1.1949145485912882,-0.8051300642002847,-0.15468849492284398
2006-11-14 21:30:00,-1.2610957014932764,-1.008304324141356,-0.8281908334482025,-1.242759547469363,-0.8146183151654325,-0.11994112756990419
2006-11-15 21:30:00,-1.2424402215542187,-0.9867961794978701,-0.7344795415649257,-1.1606539030486338,-0.7629265135185399,-0.055654427945041364
2006-11-16 21:30:00,-1.3932692221870857,-1.1152180521055337,-0.7990566467854251,-1.2053611851289694,-0.6607462814068411,-0.15184808464759422
2006-11-17 21:30:00,-1.5247695008048094,-1.146353550010706,-0.8159082471125693,-1.1967329192573,-0.7912808673609056,-0.0550091777317413
2006-11-20 21:30:00,-1.5930820303227033,-1.1565019425625147,-0.795564705543746,-1.1791808817374618,-0.8271863852612279,-0.06578444849183396
2006-11-21 21:30:00,-1.4598004750225495,-1.0127492542875394,-0.567916958048795,-0.9358739083023255,-0.6894776192083331,-0.08530950764672458
2006-11-22 21:30:00,-1.4728760931414435,-1.0163498641704538,-0.5679455035089533,-0.9960552595909361,-0.7019759866675594,-0.19100374635770986
2006-11-23 21:30:00,-1.469378711586445,-1.0258868352703703,-0.5716330486966491,-1.0362443879303889,-0.7064791616842505,-0.24692830916816835
2006-11-24 21:30:00,-1.4544840356812243,-0.9598791844752055,-0.5738737280187672,-1.0506739164975856,-0.6319526429243074,-0.27634452498197043
2006-11-27 21:30:00,-1.3174655903906305,-0.8857690255148813,-0.5734753464351411,-0.9224721011448,-0.5679920871132669,-0.1888224321910955
2006-11-28 21:30:00,-1.179475526679344,-0.7719596456683515,-0.47685298974931634,-0.7881845081145882,-0.43914638382719884,-0.07382241159343624
2006-11-29 21:30:00,-0.949134657268834,-0.5334118174971814,-0.26081314562193525,-0.5010556199512475,-0.2958775111373807,0.09339998761067378
2006-11-30 21:30:00,-0.776570239373631,-0.3330056532619033,-0.16007931659769142,-0.3306234126388928,-0.11111539810910798,0.16379018998400405
2006-12-01 21:30:00,-0.6621674081146699,-0.20492817305895056,-0.11279426974528897,-0.25623701753841777,-0.06705870754727647,0.039739386612594
2006-12-04 21:30:00,-0.6914879295757993,-0.23439035141222986,-0.18255196219805586,-0.3334503550399721,-0.1431444717102744,-0.2344781824365799
2006-12-05 21:30:00,-0.7090512343465682,-0.27390952106320055,-0.2665792649069661,-0.40863813689859396,-0.18337255549837136,-0.41476800356606186
2006-12-06 21:30:00,-0.7398832931815059,-0.3406492062804528,-0.3641560675062526,-0.4625548002125955,-0.20734643019782673,-0.49019132535500753
2006-12-07 21:30:00,-0.7251893014512829,-0.41746384218851845,-0.411487282028234,-0.5369345205966878,-0.287416141834271,-0.545514027705408
2006-12-08 21:30:00,-0.7607737012547201,-0.4977752238206058,-0.4510744382218629,-0.6391761623526191,-0.23005400935433257,-0.6084100658986789
2006-12-11 21:30:00,-0.8522653072771422,-0.5832796305313197,-0.521285469364624,-0.7858768330098393,-0.370447292241933,-0.6828657724902604
2006-12-12 21:30:00,-0.9168059444680127,-0.6626990097767601,-0.5535370804627108,-0.8655402859890614,-0.4237549756431401,-0.7145652857353366
2006-12-13 21:30:00,-0.9089944331201186,-0.697042145991824,-0.5041361296609244,-0.8704572021553822,-0.42077969520163255,-0.6297108255299394
2006-12-14 21:30:00,-0.7766900625137623,-0.5944890502922731,-0.3548786876100321,-0.7147271087969086,-0.35010782322328104,-0.6271800795977024
2006-12-15 21:30:00,-0.6172174734723335,-0.4877337380034857,-0.2004345505220048,-0.6251470946442794,-0.34717912704860143,-0.6738087506583552
2006-12-18 21:30:00,-0.6530578468471102,-0.5523955496094611,-0.1974698876014001,-0.7465215332056321,-0.42262518355015344,-0.8059038229987319
2006-12-19 21:30:00,-0.604280882928806,-0.5209675154734923,-0.11026671617307304,-0.8200410677675262,-0.5350443597106537,-0.8681612301887197
2006-12-20 21:30:00,-0.5547479037228753,-0.46459840630432314,-0.11498926845275341,-0.814535340901329,-0.44976675083497764,-0.9976963940161759
2006-12-21 21:30:00,-0.6312502469724279,-0.5063210852910651,-0.22882867008435612,-0.8930249059457486,-0.5168811520062587,-1.0478757751466479
2006-12-22 21:30:00,-0.6968298754836693,-0.531075856204821,-0.33384160884079395,-0.9893505486775439,-0.5586601494210471,-1.1231684497577192
2006-12-26 21:30:00,-0.8494785871141197,-0.65920492814628,-0.5252036409949632,-1.1858131712618771,-0.7566819549564151,-1.3020378516634068
2006-12-27 21:30:00,-1.000476884078941,-0.7786493973408635,-0.5787232951372181,-1.3315502351741233,-0.7967078511015684,-1.4637343776220175
2006-12-28 21:30:00,-1.0510415472781554,-0.8197292339872553,-0.5801607775337434,-1.3434071531776666,-0.8572874508172589,-1.4889023200774492
2006-12-29 21:30:00,-1.0114060413536454,-0.7897012203548881,-0.5306488010200272,-1.363827294317224,-0.9238007747050381,-1.4689002486049663
2007-01-02 21:30:00,-0.9862973821110813,-0.8154775770821218,-0.5039762619178603,-1.3608159358153642,-0.9290512144312016,-1.4452298936485903
2007-01-03 21:30:00,-1.1708456708499497,-1.0146041031046968,-0.6431411476330418,-1.495367164659014,-1.0793766424809814,-1.4682894959312431
2007-01-04 21:30:00,-1.4645012317697113,-1.306368971395098,-0.8528687884887255,-1.6830609104715268,-1.2303312777847686,-1.467354575564716
2007-01-05 21:30:00,-1.5492457398111061,-1.4028061550648316,-0.9423656795757045,-1.6853681730794576,-1.3732235809068662,-1.4445013920044167
2007-01-08 21:30:00,-1.6002295653948693,-1.4432900134598914,-1.0376394031391176,-1.7017508049165333,-1.4081540305627531,-1.3344665508264024
2007-01-09 21:30:00,-1.6486762028602786,-1.4885402680789892,-1.0739344498890737,-1.6930100736058467,-1.4535954273234297,-1.1607719048422358
2007-01-10 21:30:00,-1.7736636607719976,-1.615103600864673,-1.1733981451790796,-1.7573545435970341,-1.4628982353148117,-1.0210557504783062
2007-01-11 21:30:00,-1.9615726024275066,-1.8028161077005511,-1.3031540663409842,-1.8893624729509628,-1.4651137413121416,-1.0914240976023657
2007-01-12 21:30:00,-1.9272186198894588,-1.795515605817732,-1.2342376090375573,-1.8578920461897188,-1.5869912326586344,-1.000203695860419
2007-01-15 21:30:00,-1.9010865823657377,-1.780286374872062,-1.198479943400142,-1.8291995871077336,-1.608926277289033,-0.9582816790682056
2007-01-16 21:30:00,-1.9827677191843123,-1.8649778779882766,-1.296163523915444,-1.86299883093688,-1.6415071478751564,-0.9175631955938084
2007-01-17 21:30:00,-1.901506805376497,-1.7793425518082002,-1.3219051478403023,-1.7885006256804015,-1.6388430886828729,-1.0262018361746617
2007-01-18 21:30:00,-1.966967678501042,-1.8060800036350162,-1.3787246701431435,-1.821118394371646,-1.6871854207279255,-1.0503728466041746
2007-01-19 21:30:00,-1.818465122243738,-1.6162832652415076,-1.26538203031301,-1.646927595333126,-1.5248125219959576,-0.7976256800885602
2007-01-22 21:30:00,-1.8123856916067456,-1.58674731345626,-1.263613423215031,-1.581193848870355,-1.2428078117059749,-0.5182465623377455
2007-01-23 21:30:00,-1.4971763747206972,-1.293076760298336,-1.025077418064878,-1.2515598407923636,-1.1695665971961637,-0.284472024764452
2007-01-24 21:30:00,-1.3435658705082705,-1.1462792339772896,-0.8869829767765166,-1.0914578267251271,-1.0635208435917263,-0.2346159145796753
2007-01-25 21:30:00,-1.340451792382088,-1.1558140907476762,-0.855905368384455,-1.1020740714363602,-0.9350541522362518,-0.386903214866661
2007-01-26 21:30:00,-1.2161270946944724,-1.0510657116445208,-0.7275371717474686,-0.9556743842254154,-0.8866090131987573,-0.3709265407995795
2007-01-29 21:30:00,-1.2562146827646319,-1.1084478328031837,-0.7646002464017814,-1.005068047509773,-0.8628802468154371,-0.443461836524047
2007-01-30 21:30:00,-0.961213367548865,-0.8734875685351946,-0.5546290001752356,-0.706115397819418,-0.8552884633477241,-0.18036982964439746
2007-01-31 21:30:00,-0.7505732110701435,-0.6880263237026794,-0.4634888681664222,-0.47720601934973794,-0.5980380792564477,-0.09262480738449275
2007-02-01 21:30:00,-0.7107601918098314,-0.6508638142932532,-0.48342969009577913,-0.4381651717300139,-0.45410190184260657,-0.09805071352265811
2007-02-02 21:30:00,-0.5445563985754116,-0.49408186991026837,-0.37183223993495684,-0.3493065053952279,-0.4412548157850532,-0.12348270994725148
2007-02-05 21:30:00,-0.49178959947452805,-0.44886101313238,-0.3540420683058583,-0.33436496401098537,-0.2602765048838672,-0.08644625702881308
2007-02-06 21:30:00,-0.4565650573841948,-0.4286159387021081,-0.31649565051292344,-0.2870287121340723,-0.24521061241439282,-0.07840090986178447
2007-02-07 21:30:00,-0.5295226167424631,-0.5079028018531598,-0.3765240873564357,-0.3393680551507946,-0.23410202100310656,-0.04631814782366748
2007-02-08 21:30:00,-0.4006336044121671,-0.3838289086463772,-0.27430337228126545,-0.19341772739285715,-0.2832547230056469,0.022149372967059433
